time,uv_index_max (),uv_index_clear_sky_max (),sunshine_duration (s),daylight_duration (s),weather_code (wmo code),precipitation_probability_max (%),precipitation_hours (h),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h)
2020-02-18,NaN,NaN,NaN,41573.54,NaN,NaN,0,NaN,NaN,NaN
2020-02-19,NaN,NaN,NaN,41637.01,NaN,NaN,0,NaN,NaN,NaN
2020-02-20,NaN,NaN,NaN,41700.6,NaN,NaN,0,NaN,NaN,NaN
2020-02-21,NaN,NaN,NaN,41764.25,NaN,NaN,0,NaN,NaN,NaN
2020-02-22,NaN,NaN,NaN,41827.91,NaN,NaN,0,NaN,NaN,NaN
2020-02-23,NaN,NaN,NaN,41891.63,NaN,NaN,0,NaN,NaN,NaN
2020-02-24,NaN,NaN,NaN,41955.93,NaN,NaN,0,NaN,NaN,NaN
2020-02-25,NaN,NaN,NaN,42020.86,NaN,NaN,0,NaN,NaN,NaN
2020-02-26,NaN,NaN,NaN,42086.36,NaN,NaN,0,NaN,NaN,NaN
2020-02-27,NaN,NaN,NaN,42152.39,NaN,NaN,0,NaN,NaN,NaN
2020-02-28,NaN,NaN,NaN,42218.87,NaN,NaN,0,NaN,NaN,NaN
2020-02-29,NaN,NaN,NaN,42285.77,NaN,NaN,0,NaN,NaN,NaN
2020-03-01,NaN,NaN,NaN,42353.02,NaN,NaN,0,NaN,NaN,NaN
2020-03-02,NaN,NaN,NaN,42420.58,NaN,NaN,0,NaN,NaN,NaN
2020-03-03,NaN,NaN,NaN,42488.39,NaN,NaN,0,NaN,NaN,NaN
2020-03-04,NaN,NaN,NaN,42556.41,NaN,NaN,0,NaN,NaN,NaN
2020-03-05,NaN,NaN,NaN,42624.57,NaN,NaN,0,NaN,NaN,NaN
2020-03-06,NaN,NaN,NaN,42692.84,NaN,NaN,0,NaN,NaN,NaN
2020-03-07,NaN,NaN,NaN,42761.16,NaN,NaN,0,NaN,NaN,NaN
2020-03-08,NaN,NaN,NaN,42829.48,NaN,NaN,0,NaN,NaN,NaN
2020-03-09,NaN,NaN,NaN,42897.75,NaN,NaN,0,NaN,NaN,NaN
2020-03-10,NaN,NaN,NaN,42965.91,NaN,NaN,0,NaN,NaN,NaN
2020-03-11,NaN,NaN,NaN,43033.93,NaN,NaN,0,NaN,NaN,NaN
2020-03-12,NaN,NaN,NaN,43101.76,NaN,NaN,0,NaN,NaN,NaN
2020-03-13,NaN,NaN,NaN,43169.34,NaN,NaN,0,NaN,NaN,NaN
2020-03-14,NaN,NaN,NaN,43236.71,NaN,NaN,0,NaN,NaN,NaN
2020-03-15,NaN,NaN,NaN,43304.37,NaN,NaN,0,NaN,NaN,NaN
2020-03-16,NaN,NaN,NaN,43372.36,NaN,NaN,0,NaN,NaN,NaN
2020-03-17,NaN,NaN,NaN,43440.65,NaN,NaN,0,NaN,NaN,NaN
2020-03-18,NaN,NaN,NaN,43509.18,NaN,NaN,0,NaN,NaN,NaN
2020-03-19,NaN,NaN,NaN,43577.9,NaN,NaN,0,NaN,NaN,NaN
2020-03-20,NaN,NaN,NaN,43646.78,NaN,NaN,0,NaN,NaN,NaN
2020-03-21,NaN,NaN,NaN,43715.76,NaN,NaN,0,NaN,NaN,NaN
2020-03-22,NaN,NaN,NaN,43784.81,NaN,NaN,0,NaN,NaN,NaN
2020-03-23,NaN,NaN,NaN,43853.88,NaN,NaN,0,NaN,NaN,NaN
2020-03-24,NaN,NaN,NaN,43922.92,NaN,NaN,0,NaN,NaN,NaN
2020-03-25,NaN,NaN,NaN,43991.88,NaN,NaN,0,NaN,NaN,NaN
2020-03-26,NaN,NaN,NaN,44060.73,NaN,NaN,0,NaN,NaN,NaN
2020-03-27,NaN,NaN,NaN,44129.41,NaN,NaN,0,NaN,NaN,NaN
2020-03-28,NaN,NaN,NaN,44197.88,NaN,NaN,0,NaN,NaN,NaN
2020-03-29,NaN,NaN,NaN,44266.1,NaN,NaN,0,NaN,NaN,NaN
2020-03-30,NaN,NaN,NaN,44334.01,NaN,NaN,0,NaN,NaN,NaN
2020-03-31,NaN,NaN,NaN,44401.56,NaN,NaN,0,NaN,NaN,NaN
2020-04-01,NaN,NaN,NaN,44468.72,NaN,NaN,0,NaN,NaN,NaN
2020-04-02,NaN,NaN,NaN,44535.43,NaN,NaN,0,NaN,NaN,NaN
2020-04-03,NaN,NaN,NaN,44601.73,NaN,NaN,0,NaN,NaN,NaN
2020-04-04,NaN,NaN,NaN,44668.07,NaN,NaN,0,NaN,NaN,NaN
2020-04-05,NaN,NaN,NaN,44734.52,NaN,NaN,0,NaN,NaN,NaN
2020-04-06,NaN,NaN,NaN,44801.02,NaN,NaN,0,NaN,NaN,NaN
2020-04-07,NaN,NaN,NaN,44867.52,NaN,NaN,0,NaN,NaN,NaN
2020-04-08,NaN,NaN,NaN,44933.99,NaN,NaN,0,NaN,NaN,NaN
2020-04-09,NaN,NaN,NaN,45000.38,NaN,NaN,0,NaN,NaN,NaN
2020-04-10,NaN,NaN,NaN,45066.63,NaN,NaN,0,NaN,NaN,NaN
2020-04-11,NaN,NaN,NaN,45132.72,NaN,NaN,0,NaN,NaN,NaN
2020-04-12,NaN,NaN,NaN,45198.59,NaN,NaN,0,NaN,NaN,NaN
2020-04-13,NaN,NaN,NaN,45264.2,NaN,NaN,0,NaN,NaN,NaN
2020-04-14,NaN,NaN,NaN,45329.49,NaN,NaN,0,NaN,NaN,NaN
2020-04-15,NaN,NaN,NaN,45394.43,NaN,NaN,0,NaN,NaN,NaN
2020-04-16,NaN,NaN,NaN,45458.95,NaN,NaN,0,NaN,NaN,NaN
2020-04-17,NaN,NaN,NaN,45523.02,NaN,NaN,0,NaN,NaN,NaN
2020-04-18,NaN,NaN,NaN,45586.58,NaN,NaN,0,NaN,NaN,NaN
2020-04-19,NaN,NaN,NaN,45649.58,NaN,NaN,0,NaN,NaN,NaN
2020-04-20,NaN,NaN,NaN,45711.96,NaN,NaN,0,NaN,NaN,NaN
2020-04-21,NaN,NaN,NaN,45773.68,NaN,NaN,0,NaN,NaN,NaN
2020-04-22,NaN,NaN,NaN,45834.69,NaN,NaN,0,NaN,NaN,NaN
2020-04-23,NaN,NaN,NaN,45895,NaN,NaN,0,NaN,NaN,NaN
2020-04-24,NaN,NaN,NaN,45955.06,NaN,NaN,0,NaN,NaN,NaN
2020-04-25,NaN,NaN,NaN,46014.91,NaN,NaN,0,NaN,NaN,NaN
2020-04-26,NaN,NaN,NaN,46074.5,NaN,NaN,0,NaN,NaN,NaN
2020-04-27,NaN,NaN,NaN,46133.8,NaN,NaN,0,NaN,NaN,NaN
2020-04-28,NaN,NaN,NaN,46192.73,NaN,NaN,0,NaN,NaN,NaN
2020-04-29,NaN,NaN,NaN,46251.27,NaN,NaN,0,NaN,NaN,NaN
2020-04-30,NaN,NaN,NaN,46309.35,NaN,NaN,0,NaN,NaN,NaN
2020-05-01,NaN,NaN,NaN,46366.94,NaN,NaN,0,NaN,NaN,NaN
2020-05-02,NaN,NaN,NaN,46423.97,NaN,NaN,0,NaN,NaN,NaN
2020-05-03,NaN,NaN,NaN,46480.4,NaN,NaN,0,NaN,NaN,NaN
2020-05-04,NaN,NaN,NaN,46536.17,NaN,NaN,0,NaN,NaN,NaN
2020-05-05,NaN,NaN,NaN,46591.23,NaN,NaN,0,NaN,NaN,NaN
2020-05-06,NaN,NaN,NaN,46645.54,NaN,NaN,0,NaN,NaN,NaN
2020-05-07,NaN,NaN,NaN,46699.02,NaN,NaN,0,NaN,NaN,NaN
2020-05-08,NaN,NaN,NaN,46751.62,NaN,NaN,0,NaN,NaN,NaN
2020-05-09,NaN,NaN,NaN,46803.3,NaN,NaN,0,NaN,NaN,NaN
2020-05-10,NaN,NaN,NaN,46853.98,NaN,NaN,0,NaN,NaN,NaN
2020-05-11,NaN,NaN,NaN,46903.62,NaN,NaN,0,NaN,NaN,NaN
2020-05-12,NaN,NaN,NaN,46952.15,NaN,NaN,0,NaN,NaN,NaN
2020-05-13,NaN,NaN,NaN,46999.58,NaN,NaN,0,NaN,NaN,NaN
2020-05-14,NaN,NaN,NaN,47046.3,NaN,NaN,0,NaN,NaN,NaN
2020-05-15,NaN,NaN,NaN,47092.35,NaN,NaN,0,NaN,NaN,NaN
2020-05-16,NaN,NaN,NaN,47137.67,NaN,NaN,0,NaN,NaN,NaN
2020-05-17,NaN,NaN,NaN,47182.23,NaN,NaN,0,NaN,NaN,NaN
2020-05-18,NaN,NaN,NaN,47225.97,NaN,NaN,0,NaN,NaN,NaN
2020-05-19,NaN,NaN,NaN,47268.87,NaN,NaN,0,NaN,NaN,NaN
2020-05-20,NaN,NaN,NaN,47310.86,NaN,NaN,0,NaN,NaN,NaN
2020-05-21,NaN,NaN,NaN,47351.91,NaN,NaN,0,NaN,NaN,NaN
2020-05-22,NaN,NaN,NaN,47391.96,NaN,NaN,0,NaN,NaN,NaN
2020-05-23,NaN,NaN,NaN,47430.98,NaN,NaN,0,NaN,NaN,NaN
2020-05-24,NaN,NaN,NaN,47468.91,NaN,NaN,0,NaN,NaN,NaN
2020-05-25,NaN,NaN,NaN,47505.71,NaN,NaN,0,NaN,NaN,NaN
2020-05-26,NaN,NaN,NaN,47541.33,NaN,NaN,0,NaN,NaN,NaN
2020-05-27,NaN,NaN,NaN,47575.72,NaN,NaN,0,NaN,NaN,NaN
2020-05-28,NaN,NaN,NaN,47608.84,NaN,NaN,0,NaN,NaN,NaN
2020-05-29,NaN,NaN,NaN,47640.62,NaN,NaN,0,NaN,NaN,NaN
2020-05-30,NaN,NaN,NaN,47671.04,NaN,NaN,0,NaN,NaN,NaN
2020-05-31,NaN,NaN,NaN,47700.04,NaN,NaN,0,NaN,NaN,NaN
2020-06-01,NaN,NaN,NaN,47727.57,NaN,NaN,0,NaN,NaN,NaN
2020-06-02,NaN,NaN,NaN,47753.62,NaN,NaN,0,NaN,NaN,NaN
2020-06-03,NaN,NaN,NaN,47778.43,NaN,NaN,0,NaN,NaN,NaN
2020-06-04,NaN,NaN,NaN,47802,NaN,NaN,0,NaN,NaN,NaN
2020-06-05,NaN,NaN,NaN,47824.34,NaN,NaN,0,NaN,NaN,NaN
2020-06-06,NaN,NaN,NaN,47845.39,NaN,NaN,0,NaN,NaN,NaN
2020-06-07,NaN,NaN,NaN,47865.18,NaN,NaN,0,NaN,NaN,NaN
2020-06-08,NaN,NaN,NaN,47883.65,NaN,NaN,0,NaN,NaN,NaN
2020-06-09,NaN,NaN,NaN,47900.8,NaN,NaN,0,NaN,NaN,NaN
2020-06-10,NaN,NaN,NaN,47916.62,NaN,NaN,0,NaN,NaN,NaN
2020-06-11,NaN,NaN,NaN,47931.08,NaN,NaN,0,NaN,NaN,NaN
2020-06-12,NaN,NaN,NaN,47944.16,NaN,NaN,0,NaN,NaN,NaN
2020-06-13,NaN,NaN,NaN,47955.86,NaN,NaN,0,NaN,NaN,NaN
2020-06-14,NaN,NaN,NaN,47966.13,NaN,NaN,0,NaN,NaN,NaN
2020-06-15,NaN,NaN,NaN,47975,NaN,NaN,0,NaN,NaN,NaN
2020-06-16,NaN,NaN,NaN,47982.41,NaN,NaN,0,NaN,NaN,NaN
2020-06-17,NaN,NaN,NaN,47988.38,NaN,NaN,0,NaN,NaN,NaN
2020-06-18,NaN,NaN,NaN,47992.87,NaN,NaN,0,NaN,NaN,NaN
2020-06-19,NaN,NaN,NaN,47995.87,NaN,NaN,0,NaN,NaN,NaN
2020-06-20,NaN,NaN,NaN,47997.38,NaN,NaN,0,NaN,NaN,NaN
2020-06-21,NaN,NaN,NaN,47997.38,NaN,NaN,0,NaN,NaN,NaN
2020-06-22,NaN,NaN,NaN,47995.85,NaN,NaN,0,NaN,NaN,NaN
2020-06-23,NaN,NaN,NaN,47992.75,NaN,NaN,0,NaN,NaN,NaN
2020-06-24,NaN,NaN,NaN,47988.12,NaN,NaN,0,NaN,NaN,NaN
2020-06-25,NaN,NaN,NaN,47981.97,NaN,NaN,0,NaN,NaN,NaN
2020-06-26,NaN,NaN,NaN,47974.32,NaN,NaN,0,NaN,NaN,NaN
2020-06-27,NaN,NaN,NaN,47965.18,NaN,NaN,0,NaN,NaN,NaN
2020-06-28,NaN,NaN,NaN,47954.59,NaN,NaN,0,NaN,NaN,NaN
2020-06-29,NaN,NaN,NaN,47942.56,NaN,NaN,0,NaN,NaN,NaN
2020-06-30,NaN,NaN,NaN,47929.12,NaN,NaN,0,NaN,NaN,NaN
2020-07-01,NaN,NaN,NaN,47914.3,NaN,NaN,0,NaN,NaN,NaN
2020-07-02,NaN,NaN,NaN,47898.11,NaN,NaN,0,NaN,NaN,NaN
2020-07-03,NaN,NaN,NaN,47880.59,NaN,NaN,0,NaN,NaN,NaN
2020-07-04,NaN,NaN,NaN,47861.74,NaN,NaN,0,NaN,NaN,NaN
2020-07-05,NaN,NaN,NaN,47841.61,NaN,NaN,0,NaN,NaN,NaN
2020-07-06,NaN,NaN,NaN,47820.21,NaN,NaN,0,NaN,NaN,NaN
2020-07-07,NaN,NaN,NaN,47797.57,NaN,NaN,0,NaN,NaN,NaN
2020-07-08,NaN,NaN,NaN,47773.71,NaN,NaN,0,NaN,NaN,NaN
2020-07-09,NaN,NaN,NaN,47748.67,NaN,NaN,0,NaN,NaN,NaN
2020-07-10,NaN,NaN,NaN,47722.46,NaN,NaN,0,NaN,NaN,NaN
2020-07-11,NaN,NaN,NaN,47695.11,NaN,NaN,0,NaN,NaN,NaN
2020-07-12,NaN,NaN,NaN,47666.6,NaN,NaN,0,NaN,NaN,NaN
2020-07-13,NaN,NaN,NaN,47636.66,NaN,NaN,0,NaN,NaN,NaN
2020-07-14,NaN,NaN,NaN,47605.29,NaN,NaN,0,NaN,NaN,NaN
2020-07-15,NaN,NaN,NaN,47572.54,NaN,NaN,0,NaN,NaN,NaN
2020-07-16,NaN,NaN,NaN,47538.48,NaN,NaN,0,NaN,NaN,NaN
2020-07-17,NaN,NaN,NaN,47503.14,NaN,NaN,0,NaN,NaN,NaN
2020-07-18,NaN,NaN,NaN,47466.58,NaN,NaN,0,NaN,NaN,NaN
2020-07-19,NaN,NaN,NaN,47428.85,NaN,NaN,0,NaN,NaN,NaN
2020-07-20,NaN,NaN,NaN,47390,NaN,NaN,0,NaN,NaN,NaN
2020-07-21,NaN,NaN,NaN,47350.08,NaN,NaN,0,NaN,NaN,NaN
2020-07-22,NaN,NaN,NaN,47309.14,NaN,NaN,0,NaN,NaN,NaN
2020-07-23,NaN,NaN,NaN,47267.22,NaN,NaN,0,NaN,NaN,NaN
2020-07-24,NaN,NaN,NaN,47224.39,NaN,NaN,0,NaN,NaN,NaN
2020-07-25,NaN,NaN,NaN,47180.69,NaN,NaN,0,NaN,NaN,NaN
2020-07-26,NaN,NaN,NaN,47136.15,NaN,NaN,0,NaN,NaN,NaN
2020-07-27,NaN,NaN,NaN,47090.84,NaN,NaN,0,NaN,NaN,NaN
2020-07-28,NaN,NaN,NaN,47044.79,NaN,NaN,0,NaN,NaN,NaN
2020-07-29,NaN,NaN,NaN,46998.06,NaN,NaN,0,NaN,NaN,NaN
2020-07-30,NaN,NaN,NaN,46950.69,NaN,NaN,0,NaN,NaN,NaN
2020-07-31,NaN,NaN,NaN,46902.72,NaN,NaN,0,NaN,NaN,NaN
2020-08-01,NaN,NaN,NaN,46854.12,NaN,NaN,0,NaN,NaN,NaN
2020-08-02,NaN,NaN,NaN,46804.51,NaN,NaN,0,NaN,NaN,NaN
2020-08-03,NaN,NaN,NaN,46753.86,NaN,NaN,0,NaN,NaN,NaN
2020-08-04,NaN,NaN,NaN,46702.23,NaN,NaN,0,NaN,NaN,NaN
2020-08-05,NaN,NaN,NaN,46649.67,NaN,NaN,0,NaN,NaN,NaN
2020-08-06,NaN,NaN,NaN,46596.25,NaN,NaN,0,NaN,NaN,NaN
2020-08-07,NaN,NaN,NaN,46542.02,NaN,NaN,0,NaN,NaN,NaN
2020-08-08,NaN,NaN,NaN,46487.04,NaN,NaN,0,NaN,NaN,NaN
2020-08-09,NaN,NaN,NaN,46431.34,NaN,NaN,0,NaN,NaN,NaN
2020-08-10,NaN,NaN,NaN,46375,NaN,NaN,0,NaN,NaN,NaN
2020-08-11,NaN,NaN,NaN,46318.07,NaN,NaN,0,NaN,NaN,NaN
2020-08-12,NaN,NaN,NaN,46260.59,NaN,NaN,0,NaN,NaN,NaN
2020-08-13,NaN,NaN,NaN,46202.61,NaN,NaN,0,NaN,NaN,NaN
2020-08-14,NaN,NaN,NaN,46144.18,NaN,NaN,0,NaN,NaN,NaN
2020-08-15,NaN,NaN,NaN,46085.36,NaN,NaN,0,NaN,NaN,NaN
2020-08-16,NaN,NaN,NaN,46026.18,NaN,NaN,0,NaN,NaN,NaN
2020-08-17,NaN,NaN,NaN,45966.71,NaN,NaN,0,NaN,NaN,NaN
2020-08-18,NaN,NaN,NaN,45906.98,NaN,NaN,0,NaN,NaN,NaN
2020-08-19,NaN,NaN,NaN,45847.04,NaN,NaN,0,NaN,NaN,NaN
2020-08-20,NaN,NaN,NaN,45786.94,NaN,NaN,0,NaN,NaN,NaN
2020-08-21,NaN,NaN,NaN,45726.64,NaN,NaN,0,NaN,NaN,NaN
2020-08-22,NaN,NaN,NaN,45665.7,NaN,NaN,0,NaN,NaN,NaN
2020-08-23,NaN,NaN,NaN,45604.11,NaN,NaN,0,NaN,NaN,NaN
2020-08-24,NaN,NaN,NaN,45541.91,NaN,NaN,0,NaN,NaN,NaN
2020-08-25,NaN,NaN,NaN,45479.15,NaN,NaN,0,NaN,NaN,NaN
2020-08-26,NaN,NaN,NaN,45415.88,NaN,NaN,0,NaN,NaN,NaN
2020-08-27,NaN,NaN,NaN,45352.16,NaN,NaN,0,NaN,NaN,NaN
2020-08-28,NaN,NaN,NaN,45288.01,NaN,NaN,0,NaN,NaN,NaN
2020-08-29,NaN,NaN,NaN,45223.5,NaN,NaN,0,NaN,NaN,NaN
2020-08-30,NaN,NaN,NaN,45158.67,NaN,NaN,0,NaN,NaN,NaN
2020-08-31,NaN,NaN,NaN,45093.56,NaN,NaN,0,NaN,NaN,NaN
2020-09-01,NaN,NaN,NaN,45028.22,NaN,NaN,0,NaN,NaN,NaN
2020-09-02,NaN,NaN,NaN,44962.7,NaN,NaN,0,NaN,NaN,NaN
2020-09-03,NaN,NaN,NaN,44897.02,NaN,NaN,0,NaN,NaN,NaN
2020-09-04,NaN,NaN,NaN,44831.25,NaN,NaN,0,NaN,NaN,NaN
2020-09-05,NaN,NaN,NaN,44765.42,NaN,NaN,0,NaN,NaN,NaN
2020-09-06,NaN,NaN,NaN,44699.57,NaN,NaN,0,NaN,NaN,NaN
2020-09-07,NaN,NaN,NaN,44633.75,NaN,NaN,0,NaN,NaN,NaN
2020-09-08,NaN,NaN,NaN,44568,NaN,NaN,0,NaN,NaN,NaN
2020-09-09,NaN,NaN,NaN,44502.36,NaN,NaN,0,NaN,NaN,NaN
2020-09-10,NaN,NaN,NaN,44436.77,NaN,NaN,0,NaN,NaN,NaN
2020-09-11,NaN,NaN,NaN,44370.82,NaN,NaN,0,NaN,NaN,NaN
2020-09-12,NaN,NaN,NaN,44304.46,NaN,NaN,0,NaN,NaN,NaN
2020-09-13,NaN,NaN,NaN,44237.74,NaN,NaN,0,NaN,NaN,NaN
2020-09-14,NaN,NaN,NaN,44170.7,NaN,NaN,0,NaN,NaN,NaN
2020-09-15,NaN,NaN,NaN,44103.39,NaN,NaN,0,NaN,NaN,NaN
2020-09-16,NaN,NaN,NaN,44035.85,NaN,NaN,0,NaN,NaN,NaN
2020-09-17,NaN,NaN,NaN,43968.12,NaN,NaN,0,NaN,NaN,NaN
2020-09-18,NaN,NaN,NaN,43900.25,NaN,NaN,0,NaN,NaN,NaN
2020-09-19,NaN,NaN,NaN,43832.27,NaN,NaN,0,NaN,NaN,NaN
2020-09-20,NaN,NaN,NaN,43764.25,NaN,NaN,0,NaN,NaN,NaN
2020-09-21,NaN,NaN,NaN,43696.21,NaN,NaN,0,NaN,NaN,NaN
2020-09-22,NaN,NaN,NaN,43628.2,NaN,NaN,0,NaN,NaN,NaN
2020-09-23,NaN,NaN,NaN,43560.26,NaN,NaN,0,NaN,NaN,NaN
2020-09-24,NaN,NaN,NaN,43492.43,NaN,NaN,0,NaN,NaN,NaN
2020-09-25,NaN,NaN,NaN,43424.76,NaN,NaN,0,NaN,NaN,NaN
2020-09-26,NaN,NaN,NaN,43357.29,NaN,NaN,0,NaN,NaN,NaN
2020-09-27,NaN,NaN,NaN,43290.06,NaN,NaN,0,NaN,NaN,NaN
2020-09-28,NaN,NaN,NaN,43223.11,NaN,NaN,0,NaN,NaN,NaN
2020-09-29,NaN,NaN,NaN,43156.49,NaN,NaN,0,NaN,NaN,NaN
2020-09-30,NaN,NaN,NaN,43090.16,NaN,NaN,0,NaN,NaN,NaN
2020-10-01,NaN,NaN,NaN,43023.64,NaN,NaN,0,NaN,NaN,NaN
2020-10-02,NaN,NaN,NaN,42956.9,NaN,NaN,0,NaN,NaN,NaN
2020-10-03,NaN,NaN,NaN,42889.98,NaN,NaN,0,NaN,NaN,NaN
2020-10-04,NaN,NaN,NaN,42822.93,NaN,NaN,0,NaN,NaN,NaN
2020-10-05,NaN,NaN,NaN,42755.8,NaN,NaN,0,NaN,NaN,NaN
2020-10-06,NaN,NaN,NaN,42688.62,NaN,NaN,0,NaN,NaN,NaN
2020-10-07,NaN,NaN,NaN,42621.47,NaN,NaN,0,NaN,NaN,NaN
2020-10-08,NaN,NaN,NaN,42554.38,NaN,NaN,0,NaN,NaN,NaN
2020-10-09,NaN,NaN,NaN,42487.39,NaN,NaN,0,NaN,NaN,NaN
2020-10-10,NaN,NaN,NaN,42420.55,NaN,NaN,0,NaN,NaN,NaN
2020-10-11,NaN,NaN,NaN,42353.93,NaN,NaN,0,NaN,NaN,NaN
2020-10-12,NaN,NaN,NaN,42287.55,NaN,NaN,0,NaN,NaN,NaN
2020-10-13,NaN,NaN,NaN,42221.48,NaN,NaN,0,NaN,NaN,NaN
2020-10-14,NaN,NaN,NaN,42155.77,NaN,NaN,0,NaN,NaN,NaN
2020-10-15,NaN,NaN,NaN,42090.46,NaN,NaN,0,NaN,NaN,NaN
2020-10-16,NaN,NaN,NaN,42025.6,NaN,NaN,0,NaN,NaN,NaN
2020-10-17,NaN,NaN,NaN,41961.25,NaN,NaN,0,NaN,NaN,NaN
2020-10-18,NaN,NaN,NaN,41897.46,NaN,NaN,0,NaN,NaN,NaN
2020-10-19,NaN,NaN,NaN,41834.28,NaN,NaN,0,NaN,NaN,NaN
2020-10-20,NaN,NaN,NaN,41771.68,NaN,NaN,0,NaN,NaN,NaN
2020-10-21,NaN,NaN,NaN,41709.14,NaN,NaN,0,NaN,NaN,NaN
2020-10-22,NaN,NaN,NaN,41646.61,NaN,NaN,0,NaN,NaN,NaN
2020-10-23,NaN,NaN,NaN,41584.16,NaN,NaN,0,NaN,NaN,NaN
2020-10-24,NaN,NaN,NaN,41521.83,NaN,NaN,0,NaN,NaN,NaN
2020-10-25,NaN,NaN,NaN,41459.69,NaN,NaN,0,NaN,NaN,NaN
2020-10-26,NaN,NaN,NaN,41397.79,NaN,NaN,0,NaN,NaN,NaN
2020-10-27,NaN,NaN,NaN,41336.18,NaN,NaN,0,NaN,NaN,NaN
2020-10-28,NaN,NaN,NaN,41274.93,NaN,NaN,0,NaN,NaN,NaN
2020-10-29,NaN,NaN,NaN,41214.1,NaN,NaN,0,NaN,NaN,NaN
2020-10-30,NaN,NaN,NaN,41153.73,NaN,NaN,0,NaN,NaN,NaN
2020-10-31,NaN,NaN,NaN,41093.91,NaN,NaN,0,NaN,NaN,NaN
2020-11-01,NaN,NaN,NaN,41034.68,NaN,NaN,0,NaN,NaN,NaN
2020-11-02,NaN,NaN,NaN,40976.11,NaN,NaN,0,NaN,NaN,NaN
2020-11-03,NaN,NaN,NaN,40918.26,NaN,NaN,0,NaN,NaN,NaN
2020-11-04,NaN,NaN,NaN,40861.2,NaN,NaN,0,NaN,NaN,NaN
2020-11-05,NaN,NaN,NaN,40804.98,NaN,NaN,0,NaN,NaN,NaN
2020-11-06,NaN,NaN,NaN,40749.69,NaN,NaN,0,NaN,NaN,NaN
2020-11-07,NaN,NaN,NaN,40695.38,NaN,NaN,0,NaN,NaN,NaN
2020-11-08,NaN,NaN,NaN,40642.12,NaN,NaN,0,NaN,NaN,NaN
2020-11-09,NaN,NaN,NaN,40589.89,NaN,NaN,0,NaN,NaN,NaN
2020-11-10,NaN,NaN,NaN,40538.16,NaN,NaN,0,NaN,NaN,NaN
2020-11-11,NaN,NaN,NaN,40486.9,NaN,NaN,0,NaN,NaN,NaN
2020-11-12,NaN,NaN,NaN,40436.16,NaN,NaN,0,NaN,NaN,NaN
2020-11-13,NaN,NaN,NaN,40385.98,NaN,NaN,0,NaN,NaN,NaN
2020-11-14,NaN,NaN,NaN,40336.46,NaN,NaN,0,NaN,NaN,NaN
2020-11-15,NaN,NaN,NaN,40287.63,NaN,NaN,0,NaN,NaN,NaN
2020-11-16,NaN,NaN,NaN,40239.56,NaN,NaN,0,NaN,NaN,NaN
2020-11-17,NaN,NaN,NaN,40192.32,NaN,NaN,0,NaN,NaN,NaN
2020-11-18,NaN,NaN,NaN,40145.96,NaN,NaN,0,NaN,NaN,NaN
2020-11-19,NaN,NaN,NaN,40100.55,NaN,NaN,0,NaN,NaN,NaN
2020-11-20,NaN,NaN,NaN,40056.16,NaN,NaN,0,NaN,NaN,NaN
2020-11-21,NaN,NaN,NaN,40012.84,NaN,NaN,0,NaN,NaN,NaN
2020-11-22,NaN,NaN,NaN,39970.66,NaN,NaN,0,NaN,NaN,NaN
2020-11-23,NaN,NaN,NaN,39929.69,NaN,NaN,0,NaN,NaN,NaN
2020-11-24,NaN,NaN,NaN,39890.01,NaN,NaN,0,NaN,NaN,NaN
2020-11-25,NaN,NaN,NaN,39851.66,NaN,NaN,0,NaN,NaN,NaN
2020-11-26,NaN,NaN,NaN,39814.74,NaN,NaN,0,NaN,NaN,NaN
2020-11-27,NaN,NaN,NaN,39779.29,NaN,NaN,0,NaN,NaN,NaN
2020-11-28,NaN,NaN,NaN,39745.39,NaN,NaN,0,NaN,NaN,NaN
2020-11-29,NaN,NaN,NaN,39713.03,NaN,NaN,0,NaN,NaN,NaN
2020-11-30,NaN,NaN,NaN,39681.84,NaN,NaN,0,NaN,NaN,NaN
2020-12-01,NaN,NaN,NaN,39651.78,NaN,NaN,0,NaN,NaN,NaN
2020-12-02,NaN,NaN,NaN,39622.87,NaN,NaN,0,NaN,NaN,NaN
2020-12-03,NaN,NaN,NaN,39595.16,NaN,NaN,0,NaN,NaN,NaN
2020-12-04,NaN,NaN,NaN,39568.7,NaN,NaN,0,NaN,NaN,NaN
2020-12-05,NaN,NaN,NaN,39543.5,NaN,NaN,0,NaN,NaN,NaN
2020-12-06,NaN,NaN,NaN,39519.61,NaN,NaN,0,NaN,NaN,NaN
2020-12-07,NaN,NaN,NaN,39497.05,NaN,NaN,0,NaN,NaN,NaN
2020-12-08,NaN,NaN,NaN,39475.88,NaN,NaN,0,NaN,NaN,NaN
2020-12-09,NaN,NaN,NaN,39456.13,NaN,NaN,0,NaN,NaN,NaN
2020-12-10,NaN,NaN,NaN,39437.82,NaN,NaN,0,NaN,NaN,NaN
2020-12-11,NaN,NaN,NaN,39421,NaN,NaN,0,NaN,NaN,NaN
2020-12-12,NaN,NaN,NaN,39405.7,NaN,NaN,0,NaN,NaN,NaN
2020-12-13,NaN,NaN,NaN,39391.96,NaN,NaN,0,NaN,NaN,NaN
2020-12-14,NaN,NaN,NaN,39379.8,NaN,NaN,0,NaN,NaN,NaN
2020-12-15,NaN,NaN,NaN,39369.27,NaN,NaN,0,NaN,NaN,NaN
